,gross_leverage,net_leverage,gross_exposure,net_exposure,equity
2021-09-28,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-29,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-30,0.0,0.0,0.0,0.0,24823342.7677448
2021-10-01,0.12377005795770812,0.12377005795770812,3072386.5730678285,3072386.5730678285,24823342.7677448
2021-10-04,0.12445772665314239,0.12445772665314239,3091883.3309709732,3091883.3309709732,24842839.525647942
2021-10-05,0.12517436746471736,0.12517436746471736,3112234.1209082683,3112234.1209082683,24863190.315585237
2021-10-06,0.12328475705647188,0.12328475705647188,3058645.748194707,3058645.748194707,24809601.942871675
2021-10-07,0.12369106085962717,0.12369106085962717,3070148.8096995302,3070148.8096995302,24821105.0043765
2021-10-08,0.12476016957211136,0.12476016957211136,3100467.881902506,3100467.881902506,24851424.076579474
2021-10-11,0.0,0.0,0.0,0.0,24868500.677344713
2021-10-12,0.0,0.0,0.0,0.0,24868500.677344713
2021-10-13,0.0,0.0,0.0,0.0,24868500.677344713
2021-10-14,0.0,0.0,0.0,0.0,24868500.677344713
2021-10-15,0.0,0.0,0.0,0.0,24868500.677344713
2021-10-18,0.0,0.0,0.0,0.0,24868500.677344713
2021-10-19,0.0,0.0,0.0,0.0,24868500.677344713
2021-10-20,0.15294170700820683,-0.15294170700820683,3803430.9443278485,-3803430.9443278485,24868500.677344713
2021-10-21,0.1569740720415812,-0.1569740720415812,3890104.340894827,-3890104.340894827,24781827.280777737
2021-10-22,0.16005503959323011,-0.16005503959323011,3955921.912576095,-3955921.912576095,24716009.70909647
2021-10-25,0.15999622890448892,-0.15999622890448892,3954668.8347490244,-3954668.8347490244,24717262.78692354
2021-10-26,0.160970744493742,-0.160970744493742,3975416.435861079,-3975416.435861079,24696515.185811482
2021-10-27,0.16289022116627982,-0.16289022116627982,4016180.7177591585,-4016180.7177591585,24655750.903913405
2021-10-28,0.16335584920784008,-0.16335584920784008,4026049.0731848897,-4026049.0731848897,24645882.548487674
2021-10-29,0.16384493010665255,-0.16384493010665255,4036405.977336834,-4036405.977336834,24635525.64433573
2021-11-01,0.1659356860271133,-0.1659356860271133,4080582.40294232,-4080582.40294232,24591349.218730245
